"Region","County","District","District Name","Charter Status","Staff_Category","Staff","FTE Count","Total Base Pay","Average Base Pay"
"08","BOWIE COUNTY","019905","NEW BOSTON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","33.28","970057","29150"
"08","BOWIE COUNTY","019905","NEW BOSTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","224.92","9363539","41630"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","31.52","1396625","44312"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","1.47","66398","45150"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","59.60","2642698","44343"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","3.80","156465","41170"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","96.39","4262186","44220"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","2.00","109024","54512"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","2.00","130554","65277"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","0.32","18916","59113"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","3.82","176304","46109"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","42952","42952"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","1.00","57944","57944"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","10.14","535694","52811"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","0.89","56142","62876"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","75000","75000"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.00","69167","69167"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","1.09","71717","66093"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","105000","105000"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","4.98","377026","75738"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","111.51","5174906","46409"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","14.00","271107","19365"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","14.00","271107","19365"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","27.00","606975","22481"
"08","BOWIE COUNTY","019906","REDWATER ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","152.51","6052988","39690"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","21.97","930664","42353"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","29.55","1252162","42371"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","172.87","7627676","44123"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","9.28","400358","43139"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","189.55","8560969","45166"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","57.22","2538314","44361"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","480.45","21310143","44355"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.00","56500","56500"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","12.89","687043","53288"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","8.82","526070","59621"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","2.88","139078","48236"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","1.00","58451","58457"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","10.56","414967","39286"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","15.79","893219","56584"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","PHYSICAL THERAPIST","1.00","54299","54299"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","2.00","114471","57236"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","2.00","73420","36710"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","7.88","470698","59756"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","14.60","812976","55702"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","80.42","4301192","53484"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","19.48","1167341","59925"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","2.69","252478","93865"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","97118","97118"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","2.00","167516","83758"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","5.00","390989","78198"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","11.00","812409","73855"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","170644","170644"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","42.17","3058495","72528"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","603.04","28669830","47542"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","CERTIFIED INTERPRETER","6.88","227798","33090"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","100.18","1675696","16726"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","107.07","1903494","17778"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","204.98","5111485","24937"
"08","BOWIE COUNTY","019907","TEXARKANA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","915.08","35684809","38996"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","16.18","690708","42696"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","12.27","547403","44596"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","80.14","3621105","45185"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","4.08","177894","43603"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","87.86","3957948","45051"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","18.63","824599","44268"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","219.16","9819657","44807"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","0.57","30578","53514"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","7.39","394128","53312"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","3.45","191388","55475"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","2.00","106834","53417"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","5.41","159060","29378"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","4.53","285404","63039"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","2.48","114047","45926"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","2.00","98865","49430"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","0.63","31144","49545"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","WORK-BASED LEARNING SITE COOR","0.64","25754","40551"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","29.10","1437202","49383"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","9.00","536047","59561"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","2.00","169580","84790"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.36","29259","81935"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","1.00","74260","74260"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","5.00","360442","72088"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","6.00","445256","74209"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","108135","108135"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TEACHER SUPERVISOR","2.00","101037","50524"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","26.36","1824016","69204"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","274.62","13080875","47633"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","44.71","866587","19384"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","44.71","866587","19384"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","99.94","2465840","24674"
"08","BOWIE COUNTY","019908","LIBERTY-EYLAU ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","419.26","16413302","39148"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","38106","38106"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.99","104568","34975"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","0.29","13373","46808"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","16.49","696996","42274"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","24.21","997900","41217"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","2.03","92831","45775"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","47.00","1943774","41355"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","2.00","110799","55400"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","2.00","110799","55400"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.00","61682","61682"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","1.00","68156","68156"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","92820","92820"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","3.00","222658","74219"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","52.00","2277231","43791"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","10.00","194604","19460"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","10.00","194604","19460"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","19.80","427352","21581"
"08","BOWIE COUNTY","019909","SIMMS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","81.80","2899187","35440"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","2.00","65370","32685"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.00","70700","35350"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","10.00","411526","41155"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","1.00","39570","39570"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","15.00","587166","39146"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","80078","80078"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","1.00","80078","80078"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","16.00","667244","41704"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","4.00","64813","16203"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","4.00","64813","16203"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","2.00","53617","26809"
"08","BOWIE COUNTY","019910","MALTA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","22.00","785674","35713"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","3.00","141340","47113"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","21.90","1000492","45682"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","6.33","246222","38919"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","1.43","48701","34123"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","32.65","1436755","43998"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.00","52712","52712"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","0.93","40570","43855"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","26868","26868"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","2.93","120150","41076"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","50291","50291"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","2.35","145607","62087"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","91930","91930"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","4.35","287828","66240"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","39.93","1844733","46205"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","2.00","26520","13260"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","2.00","26520","13260"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","11.96","261038","21831"
"08","BOWIE COUNTY","019911","RED LICK ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","53.88","2132291","39573"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","5.91","223634","37812"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","5.62","244411","43515"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","53.59","2355780","43960"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","65.03","2960405","45527"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","17.54","793645","45243"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","147.69","6577875","44539"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","5.00","312184","62437"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","2.24","117769","52561"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","2.00","110551","55276"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","1.84","113288","61583"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","48070","48070"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","2.00","114090","57045"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","6.00","298892","49815"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","20.08","1114844","55520"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","3.00","200816","66939"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","87330","87330"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","1.00","89436","89436"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","4.00","324220","81055"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","142881","142881"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","10.00","844683","84468"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","177.77","8537402","48026"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","8.76","165132","18841"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","8.76","165132","18841"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","60.67","1454039","23965"
"08","BOWIE COUNTY","019912","PLEASANT GROVE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","247.21","10156573","41085"
"08","BOWIE COUNTY","019913","HUBBARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","0.40","11952","29880"
"08","BOWIE COUNTY","019913","HUBBARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","0.33","15026","45069"
"08","BOWIE COUNTY","019913","HUBBARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","7.61","280999","36909"
