"Region","County","District","District Name","Charter Status","Staff_Category","Staff","FTE Count","Total Base Pay","Average Base Pay"
"10","DALLAS COUNTY","057911","HIGHLAND PARK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TEACHER SUPERVISOR","12.29","853281","69416"
"10","DALLAS COUNTY","057911","HIGHLAND PARK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","30.69","2970458","96782"
"10","DALLAS COUNTY","057911","HIGHLAND PARK ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","518.30","30468415","58785"
"10","DALLAS COUNTY","057911","HIGHLAND PARK ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","63.47","1559120","24566"
"10","DALLAS COUNTY","057911","HIGHLAND PARK ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","63.47","1559120","24566"
"10","DALLAS COUNTY","057911","HIGHLAND PARK ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","158.81","4578498","28831"
"10","DALLAS COUNTY","057911","HIGHLAND PARK ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","740.57","36606033","49429"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","13.84","722375","52176"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","108.01","5622289","52055"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","99.04","5154735","52049"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","1042.69","54424573","52196"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","25.92","1375082","53051"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","875.81","46845545","53489"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","115.47","6161739","53363"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","2280.77","120306338","52748"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","2.00","106808","53404"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","79.50","4949232","62254"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","DEPARTMENT HEAD","5.00","276489","55298"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","29.49","1929891","65442"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","27.00","1614817","59808"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","8.75","502048","57377"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","6.00","296354","49392"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","30.00","1610856","53695"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","76.00","5564053","73211"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","PHYSICAL THERAPIST","2.00","106105","53053"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","35.00","1880059","53716"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","26.60","1444745","54314"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","5.00","284530","56906"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","332.34","20565987","61882"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","69.00","5003431","72513"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","6.00","875882","145980"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","122047","122047"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","1.00","114051","114051"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","13.00","1379868","106144"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","38.00","3900160","102636"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","244400","244400"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TAX ASSESSOR AND/OR COLLECTOR","1.00","87724","87724"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TEACHER SUPERVISOR","32.00","2454871","76715"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","162.00","14182434","87546"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","2775.11","155054759","55873"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","381.03","7522600","19743"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","381.03","7522600","19743"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","707.03","18179403","25712"
"10","DALLAS COUNTY","057912","IRVING ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","3863.18","180756762","46790"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","19.96","987075","49448"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","21.49","1073819","49973"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","147.79","7265766","49163"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","4.37","212710","48648"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","133.25","6598677","49522"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","31.37","1549123","49388"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","358.23","17687170","49374"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","2.00","91864","45932"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","13.00","767939","59072"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","5.00","293228","58646"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","3.86","217924","56499"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","1.00","69951","69951"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","32.94","1775518","53899"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","14.00","965899","68993"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","3.91","198408","50687"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","2.00","99286","49643"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","1.00","57000","57000"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TRUANT OFF/VISIT TEACHER","1.50","111471","74314"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","80.21","4648488","57952"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","11.00","751504","68319"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","1.00","123758","123758"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","95938","95938"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","2.00","196802","98401"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","1.00","90109","90109"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","8.29","621661","75028"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","10.00","889704","88970"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","168000","168000"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","35.29","2937476","83248"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","473.72","25273134","53350"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","50.79","1084042","21344"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","50.79","1084042","21344"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","228.16","5373352","23551"
"10","DALLAS COUNTY","057913","LANCASTER ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","752.67","31730528","42157"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","19.36","993108","51295"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","140.18","6916626","49342"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","1077.27","54018422","50144"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","66.47","3378988","50832"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","915.97","47156070","51482"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","221.26","11276344","50964"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","2440.51","123739558","50702"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","5.06","267142","52822"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","AUDIOLOGIST","2.00","127639","63820"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","83.50","4956866","59364"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","DEPARTMENT HEAD","0.70","34346","49312"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","32.67","1946494","59580"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","44.00","2499998","56818"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","4.00","250674","62669"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ORIENTATN/MOBILITY SPEC (COMS)","1.00","51451","51451"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","39.54","2163567","54715"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","59.59","4151153","69661"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","PHYSICAL THERAPIST","3.00","191503","63834"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","47.00","2330388","49583"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","3.00","169087","56362"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","32.23","1702256","52816"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","48.26","2846782","58984"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","WORK-BASED LEARNING SITE COOR","2.33","137876","59134"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","407.88","23827222","58417"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","73.50","4778575","65015"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","5.00","724771","144954"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","6.77","621419","91739"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","2.00","190441","95221"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","8.00","807859","100982"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","47.00","3886097","82683"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","249900","249900"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TEACHER SUPERVISOR","22.00","1623718","73805"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","165.27","12882780","77948"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","3013.67","160449560","53241"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","CERTIFIED INTERPRETER","13.00","363463","27959"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","420.50","6693397","15918"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","433.50","7056860","16279"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","1211.44","24681082","20373"
"10","DALLAS COUNTY","057914","MESQUITE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","4658.61","192187502","41254"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","33.00","1600231","48492"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","182.42","8821070","48357"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","3.86","202566","52466"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","1082.48","52998111","48960"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","906.90","44830365","49432"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","208.52","10255319","49182"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","2417.17","118707662","49110"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","2.21","108850","49156"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","AUDIOLOGIST","1.00","66276","66276"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","101.50","5912084","58247"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","20.50","1183576","57735"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","53.00","2730778","51524"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","8.68","464092","53439"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","MUSIC THERAPIST","1.00","46697","46697"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","4.45","287015","64433"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","47.94","2261069","47161"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","117.50","8556213","72819"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","PHYSICAL THERAPIST","4.00","236075","59017"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","65.60","3211627","48955"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","64.26","3475316","54086"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","149.56","7640013","51083"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","641.22","36179681","56423"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","64.47","4357372","67593"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","5.00","872760","174552"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","2.81","281805","100419"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","4.00","403385","100846"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","31.00","2658471","85757"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","55.00","4901418","89117"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","270000","270000"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TAX ASSESSOR AND/OR COLLECTOR","1.00","85613","85613"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","164.27","13830824","84195"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","3222.66","168718167","52354"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","323.07","6374346","19731"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","323.07","6374346","19731"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","1125.97","25387608","22547"
"10","DALLAS COUNTY","057916","RICHARDSON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","4671.70","200480121","42914"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","0.60","29348","48549"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","6.44","329158","51100"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","0.43","26164","60175"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","29.12","1511378","51908"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","40.68","2150886","52868"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","4.79","240306","50118"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","82.08","4287240","52235"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","0.49","23366","47300"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","2.32","145245","62503"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","DEPARTMENT HEAD","4.27","234444","54868"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","0.33","20558","61680"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.00","63243","63249"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","2.02","110124","54431"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","3.79","191120","50485"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","2.12","99418","46909"
"10","DALLAS COUNTY","057919","SUNNYVALE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","1.00","50800","50800"
